 110 | GRASP    |     0 |   -2.7 |     0 |        0 |    0.03
 120 | HOLD     |     0 |   -1.6 |     0 |        0 |    0.02
 130 | ROTATE   |     0 |   -0.9 |     0 |        0 |    0.18
 140 | GRASP    |     1 |    1.5 |     0 |        1 |    0.15
 150 | GRASP    |     1 |    2.2 |     0 |        1 |    0.22
 160 | ROTATE   |     1 |    3.5 |     0 |        1 |   -0.01
 170 | ROTATE   |     1 |    2.4 |     0 |        1 |    0.03
 180 | HOLD     |     1 |    1.7 |     0 |        1 |    0.02
 190 | GRASP    |     1 |    1.6 |     0 |        1 |    0.24
 200 | HOLD     |     1 |    0.2 |     0 |        1 |   -0.02
 210 | RELEASE  |     0 |   -1.3 |     0 |        0 |    0.01
 220 | HOLD     |     1 |    5.8 |     0 |        1 |    0.78
 230 | ROT_REV  |     1 |   14.7 |     0 |        1 |    0.46
 240 | RELEASE  |     2 |   18.2 |     0 |        2 |    0.16
 250 | ROTATE   |     2 |   18.0 |     0 |        2 |    0.02
 260 | ROTATE   |     6 |   16.7 |     1 |        2 |   -0.88
 270 | GRASP    |     2 |   19.1 |     0 |        2 |    0.28
 280 | HOLD     |     2 |   21.3 |     0 |        2 |   -0.00
 290 | ROT_REV  |     2 |   20.3 |     0 |        2 |   -0.49
 300 | RELEASE  |     2 |   24.2 |     0 |        2 |    0.30

*** TRUNCATED at step 300 (max steps reached) ***

----------------------------------------------------------------------
Step | Action   | State | Z-Rot  | Speed | Progress | Reward
----------------------------------------------------------------------
  10 | ROT_REV  |     4 |  -24.3 |     1 |        0 |   -1.77
  20 | GRASP    |     0 |  -23.0 |     0 |        0 |    0.01
  30 | ROTATE   |     0 |  -22.5 |     0 |        0 |    0.10
  40 | GRASP    |     0 |  -20.7 |     0 |        0 |   -0.04
  50 | GRASP    |     0 |  -21.9 |     0 |        0 |    0.02
  60 | ROT_REV  |     0 |  -20.6 |     0 |        0 |   -0.54
  70 | RELEASE  |     0 |  -21.7 |     0 |        0 |   -0.13
  80 | ROT_REV  |     0 |  -22.7 |     0 |        0 |    0.03
  90 | HOLD     |     0 |  -23.4 |     0 |        0 |    0.07
 100 | GRASP    |     0 |  -23.2 |     0 |        0 |    0.10
 110 | ROT_REV  |     0 |  -22.9 |     0 |        0 |    0.03
 120 | GRASP    |     0 |  -22.4 |     0 |        0 |    0.11
 130 | RELEASE  |     0 |  -24.4 |     0 |        0 |    0.02
 140 | ROTATE   |     0 |  -24.2 |     0 |        0 |    0.19
 150 | HOLD     |     0 |  -18.8 |     0 |        0 |    0.21
 160 | GRASP    |     0 |  -18.8 |     0 |        0 |    0.06
 170 | GRASP    |     0 |  -18.6 |     0 |        0 |    0.04
 180 | ROT_REV  |     0 |  -15.0 |     0 |        0 |    0.06
 190 | RELEASE  |     0 |   -8.3 |     0 |        0 |    0.67
 200 | HOLD     |     0 |   -8.7 |     0 |        0 |   -0.00
 210 | GRASP    |     0 |  -10.2 |     0 |        0 |   -0.09
 220 | ROTATE   |     0 |   -8.3 |     0 |        0 |    0.92
 230 | GRASP    |     0 |   -9.6 |     0 |        0 |    0.03
 240 | ROTATE   |     0 |  -12.1 |     0 |        0 |   -0.09
 250 | ROTATE   |     0 |  -13.7 |     0 |        0 |    0.02
 260 | ROTATE   |     8 |  -19.9 |     2 |        0 |   -7.67
 270 | HOLD     |     0 |  -24.3 |     0 |        0 |   -0.09
 280 | HOLD     |     0 |  -26.6 |     0 |        0 |    0.02
 290 | ROT_REV  |     0 |  -30.5 |     0 |        0 |    0.02
 300 | GRASP    |     0 |  -30.5 |     0 |        0 |    0.02

*** TRUNCATED at step 300 (max steps reached) ***

----------------------------------------------------------------------
Step | Action   | State | Z-Rot  | Speed | Progress | Reward
----------------------------------------------------------------------
  10 | RELEASE  |     0 |  -55.9 |     0 |        0 |    0.00
  20 | ROTATE   |     0 |  -54.3 |     0 |        0 |    0.14
  30 | GRASP    |     0 |  -51.9 |     0 |        0 |   -0.11
  40 | HOLD     |     4 |  -43.5 |     1 |        0 |   -1.88
  50 | ROT_REV  |     0 |  -44.4 |     0 |        0 |    0.03
  60 | ROT_REV  |     0 |  -43.2 |     0 |        0 |    0.28
  70 | ROT_REV  |     0 |  -42.2 |     0 |        0 |    0.08
  80 | ROT_REV  |     0 |  -41.3 |     0 |        0 |    0.10
  90 | ROTATE   |     0 |  -41.3 |     0 |        0 |    0.19
 100 | ROT_REV  |     0 |  -41.2 |     0 |        0 |    0.07
 110 | RELEASE  |     0 |  -41.7 |     0 |        0 |   -0.05
 120 | GRASP    |     0 |  -41.2 |     0 |        0 |    0.03
 130 | HOLD     |     0 |  -41.3 |     0 |        0 |   -0.01
 140 | ROTATE   |     0 |  -41.2 |     0 |        0 |   -0.00
 150 | ROTATE   |     0 |  -41.2 |     0 |        0 |    0.26
 160 | ROT_REV  |     0 |  -41.2 |     0 |        0 |   -0.08
 170 | HOLD     |     0 |  -41.5 |     0 |        0 |    0.03
 180 | HOLD     |     0 |  -41.3 |     0 |        0 |   -0.05
 190 | ROT_REV  |     0 |  -41.8 |     0 |        0 |    0.05
 200 | GRASP    |     0 |  -41.5 |     0 |        0 |    0.01
 210 | ROT_REV  |     0 |  -41.5 |     0 |        0 |    0.01
 220 | RELEASE  |     0 |  -41.5 |     0 |        0 |   -0.04
 230 | GRASP    |     0 |  -41.2 |     0 |        0 |   -0.09
 240 | RELEASE  |     0 |  -41.6 |     0 |        0 |   -0.05
 250 | ROT_REV  |     0 |  -41.2 |     0 |        0 |    0.00
 260 | ROT_REV  |     0 |  -41.1 |     0 |        0 |   -0.05
 270 | RELEASE  |     0 |  -40.9 |     0 |        0 |   -0.04
 280 | GRASP    |     0 |  -41.6 |     0 |        0 |    0.03
 290 | RELEASE  |     0 |  -41.6 |     0 |        0 |    0.03
 300 | RELEASE  |     0 |  -41.6 |     0 |        0 |    0.02

*** TRUNCATED at step 300 (max steps reached) ***

----------------------------------------------------------------------
Step | Action   | State | Z-Rot  | Speed | Progress | Reward
----------------------------------------------------------------------
  10 | RELEASE  |     4 |   -8.5 |     1 |        0 |    1.67
  20 | RELEASE  |     0 |   -5.6 |     0 |        0 |    0.07
  30 | ROTATE   |     0 |   -5.7 |     0 |        0 |    0.71
  40 | RELEASE  |     1 |    0.1 |     0 |        1 |    0.04
  50 | RELEASE  |     1 |    0.7 |     0 |        1 |    0.05
  60 | GRASP    |     1 |    0.8 |     0 |        1 |    0.04
  70 | RELEASE  |     1 |    1.7 |     0 |        1 |    0.05
  80 | HOLD     |     1 |    2.0 |     0 |        1 |    0.05
  90 | ROT_REV  |     1 |    2.2 |     0 |        1 |    0.05
 100 | HOLD     |     1 |    2.4 |     0 |        1 |    0.02
 110 | RELEASE  |     1 |    2.5 |     0 |        1 |    0.02
 120 | RELEASE  |     1 |    2.5 |     0 |        1 |    0.04
 130 | RELEASE  |     1 |    2.5 |     0 |        1 |    0.01
 140 | ROTATE   |     1 |    2.5 |     0 |        1 |    0.04
 150 | RELEASE  |     1 |    2.8 |     0 |        1 |    0.04
 160 | ROT_REV  |     1 |    4.0 |     0 |        1 |    0.08
 170 | GRASP    |     1 |    4.6 |     0 |        1 |    0.08
 180 | ROT_REV  |     1 |    6.4 |     0 |        1 |    0.15
 190 | RELEASE  |     1 |   12.7 |     0 |        1 |    0.13
 200 | ROT_REV  |     1 |   14.6 |     0 |        1 |    0.03
 210 | RELEASE  |     2 |   22.7 |     0 |        2 |    0.03
 217 | RELEASE  |     3 |   25.1 |     0 |        3 |   20.07

*** TERMINATED at step 217 ***
 218 | ROTATE   |     3 |   25.1 |     0 |        3 |   20.04

*** TERMINATED at step 218 ***
 219 | RELEASE  |     3 |   25.1 |     0 |        3 |   20.03

*** TERMINATED at step 219 ***
 220 | ROTATE   |     3 |   25.1 |     0 |        3 |   20.02

*** TERMINATED at step 220 ***
 221 | GRASP    |     3 |   25.1 |     0 |        3 |   20.03

*** TERMINATED at step 221 ***
 222 | ROTATE   |     3 |   25.3 |     0 |        3 |   20.14

*** TERMINATED at step 222 ***
 223 | ROTATE   |     3 |   26.0 |     0 |        3 |   20.27

*** TERMINATED at step 223 ***
 224 | RELEASE  |     3 |   26.4 |     0 |        3 |   20.09

*** TERMINATED at step 224 ***
 225 | ROT_REV  |     3 |   26.4 |     0 |        3 |   20.04

*** TERMINATED at step 225 ***
 226 | RELEASE  |     3 |   26.4 |     0 |        3 |   20.01

*** TERMINATED at step 226 ***
 227 | GRASP    |     3 |   26.4 |     0 |        3 |   20.04

*** TERMINATED at step 227 ***
 228 | ROT_REV  |     3 |   26.4 |     0 |        3 |   20.05

*** TERMINATED at step 228 ***
 229 | ROT_REV  |     3 |   26.7 |     0 |        3 |   20.18

*** TERMINATED at step 229 ***
 230 | ROT_REV  |     3 |   27.4 |     0 |        3 |   20.28

*** TERMINATED at step 230 ***
 231 | RELEASE  |     3 |   27.8 |     0 |        3 |   20.13

*** TERMINATED at step 231 ***
 232 | RELEASE  |     3 |   27.8 |     0 |        3 |   20.04

*** TERMINATED at step 232 ***
 233 | HOLD     |     3 |   27.8 |     0 |        3 |   20.03

*** TERMINATED at step 233 ***
 234 | RELEASE  |     3 |   27.8 |     0 |        3 |   20.04

*** TERMINATED at step 234 ***
 235 | GRASP    |     3 |   27.8 |     0 |        3 |   20.03

*** TERMINATED at step 235 ***
 236 | ROTATE   |     3 |   27.8 |     0 |        3 |   20.03

*** TERMINATED at step 236 ***
 237 | RELEASE  |     3 |   27.8 |     0 |        3 |   20.01

*** TERMINATED at step 237 ***
 238 | GRASP    |     3 |   27.8 |     0 |        3 |   20.02

*** TERMINATED at step 238 ***
 239 | RELEASE  |     3 |   27.8 |     0 |        3 |   20.04

*** TERMINATED at step 239 ***
 240 | HOLD     |     3 |   27.8 |     0 |        3 |   20.03

*** TERMINATED at step 240 ***
 241 | ROTATE   |     3 |   27.8 |     0 |        3 |   20.02

*** TERMINATED at step 241 ***
 242 | ROT_REV  |     3 |   27.8 |     0 |        3 |   20.02

*** TERMINATED at step 242 ***
 243 | HOLD     |     3 |   27.8 |     0 |        3 |   20.02

*** TERMINATED at step 243 ***
 244 | GRASP    |     3 |   27.8 |     0 |        3 |   20.01

*** TERMINATED at step 244 ***
 245 | HOLD     |     3 |   27.8 |     0 |        3 |   20.02

*** TERMINATED at step 245 ***
 246 | ROTATE   |     3 |   27.8 |     0 |        3 |   20.01

*** TERMINATED at step 246 ***
 247 | GRASP    |     3 |   28.1 |     0 |        3 |   20.24

*** TERMINATED at step 247 ***
 248 | HOLD     |     3 |   28.7 |     0 |        3 |   19.93

*** TERMINATED at step 248 ***
 249 | HOLD     |     3 |   28.8 |     0 |        3 |   20.20

*** TERMINATED at step 249 ***
 250 | ROT_REV  |     3 |   29.3 |     0 |        3 |   20.20

*** TERMINATED at step 250 ***
 251 | HOLD     |     3 |   29.7 |     0 |        3 |   20.11

*** TERMINATED at step 251 ***
 252 | RELEASE  |     3 |   29.8 |     0 |        3 |   20.03

*** TERMINATED at step 252 ***
 253 | RELEASE  |     3 |   29.8 |     0 |        3 |   20.04

*** TERMINATED at step 253 ***
 254 | ROTATE   |     3 |   29.8 |     0 |        3 |   20.02

*** TERMINATED at step 254 ***
 255 | HOLD     |     3 |   29.8 |     0 |        3 |   20.00

*** TERMINATED at step 255 ***
 256 | GRASP    |     3 |   29.8 |     0 |        3 |   20.03

*** TERMINATED at step 256 ***
 257 | RELEASE  |     3 |   29.8 |     0 |        3 |   20.04

*** TERMINATED at step 257 ***
 258 | ROTATE   |     3 |   29.8 |     0 |        3 |   20.03

*** TERMINATED at step 258 ***
 259 | ROT_REV  |     3 |   29.8 |     0 |        3 |   20.02

*** TERMINATED at step 259 ***
 260 | HOLD     |     3 |   29.8 |     0 |        3 |   20.03

*** TERMINATED at step 260 ***
 261 | ROT_REV  |     3 |   29.8 |     0 |        3 |   20.03

*** TERMINATED at step 261 ***
 262 | RELEASE  |     3 |   29.8 |     0 |        3 |   20.01

*** TERMINATED at step 262 ***
 263 | HOLD     |     3 |   29.8 |     0 |        3 |   20.01

*** TERMINATED at step 263 ***
 264 | GRASP    |     3 |   29.8 |     0 |        3 |   20.03

*** TERMINATED at step 264 ***
 265 | ROT_REV  |     3 |   29.9 |     0 |        3 |   20.12

*** TERMINATED at step 265 ***
 266 | GRASP    |    39 |   30.8 |     0 |        3 |   19.62

*** TERMINATED at step 266 ***
 267 | HOLD     |    39 |   31.5 |     0 |        3 |   20.44

*** TERMINATED at step 267 ***
 268 | RELEASE  |    39 |   32.0 |     0 |        3 |   19.95

*** TERMINATED at step 268 ***
 269 | ROT_REV  |    39 |   32.0 |     0 |        3 |   20.01

*** TERMINATED at step 269 ***
 270 | HOLD     |    39 |   32.0 |     0 |        3 |   20.03

*** TERMINATED at step 270 ***
 271 | HOLD     |    39 |   32.0 |     0 |        3 |   20.04

*** TERMINATED at step 271 ***
 272 | HOLD     |    39 |   32.0 |     0 |        3 |   20.03

*** TERMINATED at step 272 ***
 273 | ROT_REV  |    39 |   32.0 |     0 |        3 |   20.00

*** TERMINATED at step 273 ***
 274 | ROTATE   |    39 |   32.2 |     0 |        3 |   19.88

*** TERMINATED at step 274 ***
 275 | ROT_REV  |    39 |   32.9 |     0 |        3 |   19.74

*** TERMINATED at step 275 ***
 276 | HOLD     |    39 |   33.2 |     0 |        3 |   20.44

*** TERMINATED at step 276 ***
 277 | HOLD     |    39 |   33.5 |     0 |        3 |   20.08

*** TERMINATED at step 277 ***
 278 | HOLD     |    39 |   33.5 |     0 |        3 |   19.74

*** TERMINATED at step 278 ***
 279 | HOLD     |    39 |   33.7 |     0 |        3 |   19.54

*** TERMINATED at step 279 ***
 280 | ROT_REV  |    39 |   34.1 |     0 |        3 |   19.82

*** TERMINATED at step 280 ***
 281 | HOLD     |    39 |   34.4 |     0 |        3 |   20.16

*** TERMINATED at step 281 ***
 290 | HOLD     |    43 |   36.1 |     1 |        3 |   -1.08
 300 | HOLD     |    39 |   36.1 |     0 |        3 |   -0.00

*** TRUNCATED at step 300 (max steps reached) ***

----------------------------------------------------------------------
Step | Action   | State | Z-Rot  | Speed | Progress | Reward
----------------------------------------------------------------------
  10 | HOLD     |     4 |  -13.9 |     1 |        0 |    3.09
  20 | RELEASE  |     0 |  -12.9 |     0 |        0 |    0.04
  30 | RELEASE  |     0 |  -12.4 |     0 |        0 |    0.04
  40 | ROT_REV  |     0 |  -11.6 |     0 |        0 |   -0.27
  50 | GRASP    |     0 |  -10.2 |     0 |        0 |    0.04
  60 | ROT_REV  |     0 |  -11.9 |     0 |        0 |   -0.37
